flagged_risk_score,flagged_amount,flagged_is_online,flagged_is_in_person,is_new_device,is_proxy,has_device,mismatch_count,is_new_region,concurrent_home_count,amount_to_mean_ratio,amount_to_p75_ratio,prior_txns_count,prior_in_person_pct,prior_online_pct,txns_24h,txns_48h,online_48h,exposure_48h,conf_testing,conf_burst,conf_new_device,conf_region,conf_ato,max_graph_pattern,has_corroborated_pattern,lone_risk_score,prior_cases_count,prior_fraud_rate,case_id,card_id,outcome,target,pattern,exposure_usd,actions_taken,report_filed
0.21,434.93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4525198504939725,1.3101840276418015,577.0,0.49220103986135183,0.5077989601386482,2.0,7.0,3.0,3140.42,0.05,0.72,0.1,0.1,0.88,0.88,1.0,0.0,15.0,0.9333333333333333,CC-4851,C03019-K2,confirmed_fraud,1,account_takeover,434.93,CREATE_CASE|BLOCK_CARD,No
0.52,200.01,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6909697946818173,0.6890101486120586,255.0,0.7490196078431373,0.25098039215686274,2.0,2.0,2.0,399.91999999999996,0.05,0.72,0.82,0.1,0.15,0.82,1.0,0.0,4.0,1.0,CC-4852,C05690-K1,confirmed_fraud,1,card_not_present_new_device,399.92,CREATE_CASE|BLOCK_CARD,No
0.79,171.07,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3019917650371788,0.9409739220356322,5.0,1.0,0.0,1.0,1.0,0.0,171.07,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.79,1.0,1.0,CC-4853,C05320-K1,confirmed_fraud,1,account_takeover,171.07,CREATE_CASE|BLOCK_CARD,No
0.17,25.97,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.12268870055574606,0.12366755000630957,368.0,0.8342391304347826,0.16576086956521738,2.0,7.0,0.0,836.97,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.17,13.0,0.9230769230769231,CC-4854,C00952-K1,confirmed_fraud,1,out_of_region_use,84.01,CREATE_CASE|BLOCK_CARD,No
0.38,161.37,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6238981172180034,3.1646761193151733,493.0,0.0,1.0,3.0,6.0,6.0,186.1,0.05,0.72,0.1,0.1,0.15,0.72,1.0,0.0,15.0,0.9333333333333333,CC-4855,C11847-K2,confirmed_fraud,1,card_not_present_new_device,206.05,CREATE_CASE|BLOCK_CARD,No
0.81,16.81,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.33685536075221945,0.26944068217700373,818.0,0.0,1.0,4.0,8.0,8.0,495.94,0.72,0.2,0.25,0.1,0.15,0.72,1.0,0.0,18.0,0.9444444444444444,CC-4856,C00294-K2,confirmed_fraud,1,card_not_present_fraud,26.11,CREATE_CASE|BLOCK_CARD,No
0.49,16.22,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.999938351519635,0.999938351519635,0.0,0.0,1.0,0.0,1.0,1.0,16.22,0.05,0.45,0.82,0.1,0.15,0.82,1.0,0.0,0.0,0.5,CC-4857,C09364-K1,confirmed_fraud,1,card_not_present_new_device,16.22,CREATE_CASE|BLOCK_CARD,No
0.77,300.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999996667455369,0.999996667455369,0.0,0.0,1.0,1.0,1.0,1.0,300.07,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.77,0.0,0.5,CC-4858,C09071-K1,confirmed_fraud,1,card_not_present_fraud,300.07,CREATE_CASE|BLOCK_CARD,No
0.56,4.68,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08327488773632301,0.06609609355139394,183.0,0.03278688524590164,0.9672131147540983,3.0,7.0,7.0,321.79,0.05,0.2,0.25,0.1,0.15,0.25,0.0,0.56,13.0,1.0,CC-4859,C12982-K1,confirmed_fraud,1,card_not_present_fraud,67.14,CREATE_CASE|BLOCK_CARD,No
0.33,57.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.3571607159428738,0.3891949230774395,706.0,0.7606232294617564,0.23937677053824363,5.0,12.0,0.0,1280.5,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.33,12.0,0.9166666666666666,CC-4860,C01138-K2,confirmed_fraud,1,account_takeover,57.97,CREATE_CASE|BLOCK_CARD,No
0.58,91.95,0.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,0.8205529009932178,0.6354812068268444,282.0,0.925531914893617,0.07446808510638298,5.0,9.0,0.0,892.93,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,2.0,1.0,CC-4861,C09981-K2,confirmed_fraud,1,account_takeover,248.11,CREATE_CASE|BLOCK_CARD,No
0.28,99.91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.4768443925440864,0.9983911422889749,8.0,0.0,1.0,2.0,2.0,2.0,199.95999999999998,0.05,0.72,0.25,0.1,0.15,0.72,1.0,0.0,1.0,1.0,CC-4862,C11461-K1,confirmed_fraud,1,card_not_present_fraud,199.96,CREATE_CASE|BLOCK_CARD,No
0.19,300.09,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.597752472214449,8.17216306745459,13.0,0.0,1.0,1.0,2.0,2.0,365.26,0.05,0.85,0.82,0.1,0.15,0.85,1.0,0.0,1.0,0.0,CC-4863,C07602-K1,confirmed_fraud,1,card_not_present_new_device,300.09,CREATE_CASE|BLOCK_CARD,No
0.05,81.92,0.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,0.6628627408478729,0.6998658704325466,2157.0,0.9082058414464534,0.0917941585535466,16.0,28.0,0.0,3093.04,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,14.0,0.9285714285714286,CC-4864,C08945-K2,confirmed_fraud,1,out_of_region_use,390.1,CREATE_CASE|BLOCK_CARD,No
0.09,52.66,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.4642315329066191,1.3232485676952457,132.0,0.0,1.0,1.0,1.0,1.0,52.66,0.05,0.45,0.82,0.1,0.15,0.82,1.0,0.0,9.0,0.8888888888888888,CC-4865,C05423-K1,confirmed_fraud,1,card_not_present_new_device,52.66,CREATE_CASE|BLOCK_CARD,No
0.25,49.94,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.6165335793785451,0.46711750895604753,377.0,0.6392572944297082,0.36074270557029176,7.0,12.0,2.0,832.17,0.05,0.72,0.82,0.1,0.72,0.82,1.0,0.0,4.0,0.75,CC-4866,C12267-K2,confirmed_fraud,1,card_not_present_new_device,49.94,CREATE_CASE|BLOCK_CARD,No
0.38,117.09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8767726022227447,0.5853592693132564,25.0,0.84,0.16,1.0,2.0,0.0,323.03999999999996,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.38,2.0,1.0,CC-4867,C10935-K1,confirmed_fraud,1,out_of_region_use,117.09,CREATE_CASE|BLOCK_CARD,No
0.28,200.05,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.7703603962691794,1.7105454421082333,149.0,0.9395973154362416,0.06040268456375839,1.0,3.0,1.0,310.42,0.05,0.45,0.82,0.1,0.72,0.82,1.0,0.0,1.0,1.0,CC-4868,C02321-K2,confirmed_fraud,1,card_not_present_new_device,200.05,CREATE_CASE|BLOCK_CARD,No
0.71,334.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.392647031473201,1.1637239165329054,372.0,0.8682795698924731,0.13172043010752688,2.0,4.0,0.0,1464.28,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.71,3.0,0.6666666666666666,CC-4869,C07729-K1,confirmed_fraud,1,out_of_region_use,334.95,CREATE_CASE|BLOCK_CARD,No
0.26,914.01,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,5.771749291593774,6.21750132647647,104.0,0.8846153846153846,0.11538461538461539,2.0,3.0,0.0,1183.07,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,1.0,1.0,CC-4870,C12797-K1,confirmed_fraud,1,out_of_region_use,914.01,CREATE_CASE|BLOCK_CARD,No
0.54,28.95,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5211095694666393,0.3704604202390397,99.0,0.0,1.0,3.0,3.0,3.0,172.81,0.05,0.85,0.1,0.1,0.15,0.85,1.0,0.0,8.0,1.0,CC-4871,C13147-K1,confirmed_fraud,1,card_not_present_fraud,28.95,CREATE_CASE|BLOCK_CARD,No
0.55,226.05,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3868863925001993,1.1624438833493604,2.0,0.5,0.5,1.0,1.0,0.0,226.05,0.05,0.2,0.1,0.38,0.15,0.38,0.0,0.55,0.0,0.5,CC-4872,C08143-K1,confirmed_fraud,1,out_of_region_use,226.05,CREATE_CASE|BLOCK_CARD,No
0.07,199.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7917931721899051,0.900912670168389,58.0,0.5,0.5,2.0,2.0,2.0,399.92,0.05,0.72,0.25,0.1,0.15,0.72,1.0,0.0,3.0,0.6666666666666666,CC-4873,C07256-K2,confirmed_fraud,1,card_not_present_fraud,399.92,CREATE_CASE|BLOCK_CARD,No
0.81,59.04,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3215536339171177,0.26123778213370735,123.0,0.8455284552845529,0.15447154471544716,0.0,6.0,0.0,2428.19,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.81,3.0,1.0,CC-4874,C04352-K1,confirmed_fraud,1,out_of_region_use,511.17,CREATE_CASE|BLOCK_CARD,No
0.05,445.02,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.086918830177619,2.9882958078444277,166.0,0.7108433734939759,0.2891566265060241,2.0,2.0,0.0,830.04,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.05,2.0,1.0,CC-4875,C07944-K1,confirmed_fraud,1,out_of_region_use,445.02,CREATE_CASE|BLOCK_CARD,No
0.35,489.96,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.8533562921406694,1.0285584730747592,19.0,0.8421052631578947,0.15789473684210525,1.0,2.0,0.0,1483.8799999999999,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.35,1.0,1.0,CC-4876,C11224-K1,confirmed_fraud,1,account_takeover,1483.88,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes
0.64,59.02,0.0,1.0,0.0,0.0,0.0,1.0,0.0,132.0,0.44470462382875936,0.4214630523579651,6095.0,0.8692370795734209,0.13076292042657917,52.0,111.0,17.0,14589.38,0.05,0.2,0.1,0.1,0.88,0.88,1.0,0.0,12.0,1.0,CC-4877,C03218-K2,confirmed_fraud,1,account_takeover,774.57,CREATE_CASE|BLOCK_CARD,No
0.31,554.02,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,2.242875900851676,1.978247207701317,752.0,0.574468085106383,0.425531914893617,8.0,21.0,1.0,4995.53,0.05,0.45,0.1,0.1,0.88,0.88,1.0,0.0,13.0,0.9230769230769231,CC-4878,C08489-K2,confirmed_fraud,1,out_of_region_use,2770.12,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes
0.05,28.96,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.739379506160935,0.5957499331427044,493.0,0.0,1.0,7.0,18.0,18.0,976.97,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.05,17.0,0.9411764705882353,CC-4879,C11597-K2,confirmed_fraud,1,card_not_present_new_device,1014.86,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes
0.08,15.99,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.41753470941051046,0.32240503266392456,115.0,0.0,1.0,1.0,2.0,2.0,47.71,0.05,0.72,0.1,0.1,0.15,0.72,1.0,0.0,17.0,0.9411764705882353,CC-4880,C04597-K2,confirmed_fraud,1,card_not_present_fraud,47.71,CREATE_CASE|BLOCK_CARD,No
0.63,300.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999966670110756,0.9999966670110756,0.0,0.0,1.0,0.0,1.0,1.0,300.03,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.63,0.0,0.5,CC-4881,C07690-K1,confirmed_fraud,1,card_not_present_fraud,300.03,CREATE_CASE|BLOCK_CARD,No
0.89,200.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8002848444357319,0.8002848444357319,1.0,0.0,1.0,1.0,1.0,1.0,200.04,0.05,0.45,0.1,0.1,0.15,0.45,0.0,0.89,0.0,0.5,CC-4882,C07241-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.19,48.98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.4515660601327883,0.4183428566547945,114.0,0.9298245614035088,0.07017543859649122,3.0,5.0,0.0,552.91,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.19,4.0,1.0,CC-4883,C01719-K1,confirmed_fraud,1,account_takeover,97.99,CREATE_CASE|BLOCK_CARD,No
0.3,279.94,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.636095466769564,1.3996930015349922,532.0,0.30451127819548873,0.6954887218045113,4.0,6.0,0.0,1191.44,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.3,11.0,0.9090909090909091,CC-4884,C08918-K2,confirmed_fraud,1,account_takeover,279.94,CREATE_CASE|BLOCK_CARD,No
0.9,722.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.66380430946952,5.996049661399548,127.0,0.9921259842519685,0.007874015748031496,5.0,7.0,0.0,1780.31,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.9,0.0,0.5,CC-4885,C02968-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.87,58.24,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.7075185126732304,1.445573798974894,1154.0,0.0,1.0,10.0,22.0,22.0,591.77,0.05,0.2,0.82,0.1,0.15,0.82,1.0,0.0,19.0,0.9473684210526315,CC-4886,C06744-K2,confirmed_fraud,1,card_not_present_new_device,58.24,CREATE_CASE|BLOCK_CARD,No
0.11,108.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8914461024837007,0.9999444629567922,651.0,0.8448540706605223,0.15514592933947774,8.0,11.0,0.0,3200.0,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.11,12.0,0.9166666666666666,CC-4887,C10127-K2,confirmed_fraud,1,out_of_region_use,108.03,CREATE_CASE|BLOCK_CARD,No
0.46,967.04,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,5.494078466256052,4.280244853517224,149.0,0.5100671140939598,0.4899328859060403,2.0,12.0,4.0,2878.26,0.05,0.72,0.1,0.1,0.88,0.88,1.0,0.0,2.0,0.5,CC-4888,C05509-K1,confirmed_fraud,1,out_of_region_use,967.04,CREATE_CASE|BLOCK_CARD,No
0.77,261.94,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.735922958815972,2.621470962060027,13.0,0.9230769230769231,0.07692307692307693,2.0,2.0,0.0,369.82,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.77,0.0,0.5,CC-4889,C00780-K1,confirmed_fraud,1,account_takeover,369.82,CREATE_CASE|BLOCK_CARD,No
0.9,400.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.1956169005225115,2.580526543277574,95.0,0.9473684210526315,0.05263157894736842,2.0,2.0,2.0,800.03,0.05,0.85,0.25,0.1,0.15,0.85,1.0,0.0,0.0,0.5,CC-4890,C12975-K2,confirmed_fraud,1,card_not_present_fraud,800.03,CREATE_CASE|BLOCK_CARD,No
0.61,20.03,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.15760251559737729,0.14631010730381808,125.0,0.816,0.184,0.0,6.0,5.0,129.06,0.05,0.72,0.82,0.1,0.72,0.82,1.0,0.0,2.0,1.0,CC-4891,C03299-K2,confirmed_fraud,1,card_not_present_new_device,100.13,CREATE_CASE|BLOCK_CARD,No
0.25,29.07,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,0.1908802382860056,0.19768651692270026,685.0,0.8802919708029197,0.11970802919708029,4.0,7.0,0.0,1479.34,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,10.0,0.9,CC-4892,C00329-K2,confirmed_fraud,1,account_takeover,29.07,CREATE_CASE|BLOCK_CARD,No
0.94,117.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.1358890979210943,0.9999059917443658,149.0,0.9328859060402684,0.06711409395973154,4.0,6.0,0.0,736.73,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.94,4.0,0.75,CC-4893,C07870-K2,confirmed_fraud,1,out_of_region_use,214.97,CREATE_CASE|BLOCK_CARD,No
0.18,149.91,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0584048970024453,0.8566236764361346,3.0,0.0,1.0,1.0,1.0,1.0,149.91,0.05,0.45,0.82,0.1,0.15,0.82,1.0,0.0,0.0,0.5,CC-4894,C12967-K1,confirmed_fraud,1,card_not_present_new_device,149.91,CREATE_CASE|BLOCK_CARD,No
0.07,45.01,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.20654346847519248,0.22495889164888216,506.0,0.31225296442687744,0.6877470355731226,2.0,6.0,3.0,881.9200000000001,0.05,0.72,0.82,0.1,0.72,0.82,1.0,0.0,14.0,0.9285714285714286,CC-4895,C02231-K1,confirmed_fraud,1,account_takeover,571.96,CREATE_CASE|BLOCK_CARD,No
0.85,149.99,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.49237742479758,3.1136991135745578,6.0,0.0,1.0,1.0,1.0,1.0,149.99,0.05,0.45,0.82,0.1,0.15,0.82,1.0,0.0,0.0,0.5,CC-4896,C12018-K1,confirmed_fraud,1,card_not_present_new_device,149.99,CREATE_CASE|BLOCK_CARD,No
0.34,99.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.43431507405708175,0.4024576521894879,1040.0,0.6038461538461538,0.39615384615384613,9.0,13.0,3.0,2244.67,0.05,0.72,0.25,0.1,0.72,0.72,1.0,0.0,10.0,0.9,CC-4897,C09165-K2,confirmed_fraud,1,card_not_present_fraud,99.99,CREATE_CASE|BLOCK_CARD,No
0.48,335.05,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,6.492911463192486,6.4974983516270415,56.0,1.0,0.0,5.0,5.0,0.0,800.14,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,0.0,0.5,CC-4898,C06898-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.87,29.76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5949510358742188,0.449438202247191,130.0,0.0,1.0,3.0,4.0,4.0,157.69,0.05,0.72,0.1,0.1,0.15,0.72,1.0,0.0,6.0,1.0,CC-4899,C10957-K2,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.71,149.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.2751223534427323,1.3883924023670828,645.0,0.8542635658914729,0.14573643410852713,3.0,5.0,2.0,748.72,0.05,0.85,0.25,0.1,0.72,0.85,1.0,0.0,6.0,0.8333333333333334,CC-4900,C07919-K2,confirmed_fraud,1,card_not_present_fraud,149.92,CREATE_CASE|BLOCK_CARD,No
0.66,117.02,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.746007697727546,1.0004402894796462,46.0,0.717391304347826,0.2826086956521739,1.0,2.0,1.0,377.04,0.05,0.45,0.1,0.1,0.88,0.88,1.0,0.0,17.0,0.9411764705882353,CC-4901,C09800-K2,confirmed_fraud,1,account_takeover,494.06,CREATE_CASE|BLOCK_CARD,No
0.27,48.97,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.23523849560971438,0.2166229469037118,4870.0,0.8104722792607802,0.18952772073921972,38.0,90.0,4.0,30180.4,0.05,0.72,0.1,0.1,0.88,0.88,1.0,0.0,13.0,0.9230769230769231,CC-4902,C00854-K2,confirmed_fraud,1,out_of_region_use,48.97,CREATE_CASE|BLOCK_CARD,No
0.22,350.03,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.332636202366146,2.40560526713675,295.0,0.13898305084745763,0.8610169491525423,1.0,1.0,1.0,350.03,0.05,0.45,0.9,0.1,0.15,0.9,1.0,0.0,15.0,0.9333333333333333,CC-4903,C07212-K2,confirmed_fraud,1,card_not_present_new_device,350.03,CREATE_CASE|BLOCK_CARD,No
0.51,106.99,0.0,1.0,0.0,0.0,0.0,2.0,0.0,21.0,0.5223027197236801,0.5347334329596513,4718.0,0.2939805002119542,0.7060194997880458,18.0,45.0,16.0,13306.51,0.05,0.2,0.1,0.1,0.88,0.88,1.0,0.0,12.0,0.9166666666666666,CC-4904,C06224-K2,confirmed_fraud,1,account_takeover,3020.93,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes
0.13,20.57,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9999513878761362,0.9999513878761362,0.0,0.0,1.0,0.0,1.0,1.0,20.57,0.05,0.45,0.82,0.1,0.15,0.82,1.0,0.0,0.0,0.5,CC-4905,C00373-K1,confirmed_fraud,1,card_not_present_new_device,20.57,CREATE_CASE|BLOCK_CARD,No
0.73,92.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,18.0,0.80993814872796,0.7866542398098348,1082.0,0.9260628465804066,0.07393715341959335,15.0,24.0,0.0,1850.8,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,9.0,0.8888888888888888,CC-4906,C12094-K2,confirmed_fraud,1,out_of_region_use,276.01,CREATE_CASE|BLOCK_CARD,No
0.71,27.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5273736680131329,0.4635172578934766,7.0,0.0,1.0,1.0,1.0,1.0,27.1,0.05,0.45,0.1,0.1,0.15,0.45,0.0,0.71,1.0,1.0,CC-4907,C04505-K1,confirmed_fraud,1,card_not_present_fraud,27.1,CREATE_CASE|BLOCK_CARD,No
0.23,59.92,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.2777421271430559,0.2140221665815388,61.0,0.9016393442622951,0.09836065573770492,2.0,4.0,2.0,326.89,0.05,0.72,0.9,0.1,0.72,0.9,1.0,0.0,4.0,1.0,CC-4908,C01727-K2,confirmed_fraud,1,card_not_present_new_device,159.92,CREATE_CASE|BLOCK_CARD,No
0.31,255.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2249125078329137,1.1835192782490855,104.0,0.75,0.25,8.0,11.0,1.0,3341.91,0.05,0.45,0.1,0.1,0.72,0.72,1.0,0.0,1.0,0.0,CC-4909,C01855-K2,confirmed_fraud,1,out_of_region_use,2595.21,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes
0.88,30.72,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7280898221880132,0.5965511884418206,332.0,0.0,1.0,3.0,3.0,3.0,116.05,0.05,0.85,0.82,0.1,0.15,0.85,1.0,0.0,18.0,0.9444444444444444,CC-4910,C06464-K1,confirmed_fraud,1,card_not_present_new_device,30.72,CREATE_CASE|BLOCK_CARD,No
0.17,199.95,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.2654652224845075,1.0001700714300006,559.0,0.40250447227191416,0.5974955277280859,5.0,8.0,2.0,1224.17,0.05,0.85,0.82,0.1,0.72,0.85,1.0,0.0,11.0,0.9090909090909091,CC-4911,C07518-K2,confirmed_fraud,1,card_not_present_new_device,349.99,CREATE_CASE|BLOCK_CARD,No
0.58,199.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.1180765720916115,1.1422302972129854,2226.0,0.30727762803234504,0.692722371967655,8.0,13.0,5.0,3963.32,0.05,0.85,0.25,0.1,0.72,0.85,1.0,0.0,16.0,0.9375,CC-4912,C05704-K2,confirmed_fraud,1,card_not_present_fraud,199.92,CREATE_CASE|BLOCK_CARD,No
0.84,91.32,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.358598356550243,1.0361847703986111,45.0,0.0,1.0,2.0,4.0,4.0,240.5,0.05,0.85,0.25,0.1,0.15,0.85,1.0,0.0,8.0,1.0,CC-4913,C09742-K2,confirmed_fraud,1,card_not_present_fraud,240.5,CREATE_CASE|BLOCK_CARD,No
0.15,31.02,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,0.27919806413431486,0.2848851091967746,1427.0,0.9418360196215837,0.05816398037841626,12.0,23.0,1.0,1980.29,0.05,0.45,0.1,0.1,0.88,0.88,1.0,0.0,13.0,0.9230769230769231,CC-4914,C02502-K2,confirmed_fraud,1,out_of_region_use,31.02,CREATE_CASE|BLOCK_CARD,No
0.43,350.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5335011182007154,1.4689867747126966,4.0,0.75,0.25,1.0,1.0,1.0,350.05,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.43,1.0,1.0,CC-4915,C10285-K1,confirmed_fraud,1,card_not_present_fraud,350.05,CREATE_CASE|BLOCK_CARD,No
0.94,225.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9473188653393275,0.9806172756128858,376.0,0.3058510638297872,0.6941489361702128,2.0,4.0,4.0,625.0,0.05,0.72,0.1,0.1,0.15,0.72,1.0,0.0,6.0,1.0,CC-4916,C07612-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.87,58.12,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3700565551729649,1.128412223818584,775.0,0.0,1.0,8.0,13.0,13.0,629.71,0.05,0.2,0.25,0.1,0.15,0.25,0.0,0.87,11.0,0.9090909090909091,CC-4917,C06663-K2,confirmed_fraud,1,card_not_present_fraud,58.12,CREATE_CASE|BLOCK_CARD,No
0.22,50.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.9999800323475969,0.9999800323475969,0.0,0.0,1.0,3.0,3.0,3.0,150.14,0.05,0.72,0.25,0.1,0.15,0.72,1.0,0.0,0.0,0.5,CC-4918,C03727-K1,confirmed_fraud,1,card_not_present_new_device,150.14,CREATE_CASE|BLOCK_CARD,No
0.14,43.42,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8671498253912694,0.6551885440086916,129.0,0.0,1.0,2.0,4.0,4.0,157.69,0.05,0.72,0.1,0.1,0.15,0.72,1.0,0.0,7.0,0.8571428571428571,CC-4919,C10957-K2,confirmed_fraud,1,card_not_present_fraud,43.42,CREATE_CASE|BLOCK_CARD,No
0.14,744.92,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.8995990638016735,3.5529736097795963,3518.0,0.5562819783968164,0.44371802160318363,18.0,31.0,7.0,3962.0299999999997,0.05,0.2,0.1,0.1,0.88,0.88,1.0,0.0,17.0,0.9411764705882353,CC-4920,C01155-K2,confirmed_fraud,1,out_of_region_use,744.92,CREATE_CASE|BLOCK_CARD,No
0.56,107.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.7783489687009362,0.7199751939638644,2416.0,0.820364238410596,0.17963576158940397,16.0,40.0,2.0,5893.26,0.05,0.72,0.1,0.1,0.72,0.72,1.0,0.0,11.0,0.9090909090909091,CC-4921,C12166-K2,confirmed_fraud,1,account_takeover,107.97,CREATE_CASE|BLOCK_CARD,No
